Bike index,x_zero,y_zero,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top
4445,65.62290241877174,144.6316596397087,65.62290241877174,144.6316596397087,107.96859623180119,150.51897278650824,190.14567557254475,144.6316596397087,155.7605312187769,82.71279300907452,97.88747600446169,111.53817319220606,97.59679909101119,110.41420896458234,160.59072057545097,92.83949558719334,162.78387099628753,97.4375310638358,158.86024917499566,81.23430338569302,181.13711590346304,132.65391166853684,96.17607231527771,75.62604939338482,96.17607231527771,104.92066613658034
4446,77.96756971893805,146.0053660406286,77.96756971893805,146.0053660406286,118.4164367176549,153.364507474128,176.2004152534924,146.0053660406286,154.58605319933883,83.68137574686973,102.36350475747363,101.0253608133286,102.36350475747363,101.0253608133286,157.4036088600371,92.89718505738952,158.8743997957739,97.70792544078688,164.02618004987366,78.44862798675595,170.97707205335493,129.6143471866125,101.23802458361064,80.88151258696676,101.23802458361064,97.17645316408954
4447,74.43744756584925,143.6013798390188,74.43744756584925,143.6013798390188,115.36662672815856,150.17554618627827,179.61683753689755,143.6013798390188,156.63543355839255,86.15311710137316,97.7419315065923,95.18586281483945,97.56127659232297,95.00520790057011,159.22602221213072,94.12612915257608,163.6603028058352,107.77344153503603,166.1961363788226,83.94585493533141,173.43634058543986,131.67815549724327,96.11258203456275,83.30947245804148,96.11258203456275,90.91768980876193
4448,67.14450559682967,141.97059409735533,67.14450559682967,141.97059409735533,109.15593707754388,146.69025680337296,187.37870442135375,141.97059409735533,159.26469060054512,82.21696058143179,101.42623764602939,111.90225928325279,100.85168347760705,110.7531509464081,162.37783020886698,89.6591603696853,167.5401870900431,102.00017173495729,162.8565385237639,79.82149579386018,180.71471288831256,130.09647461662695,95.80883858264662,83.56555334905988,98.3619487477769,102.90091064463608
4449,65.49168393863137,144.92602529704868,65.49168393863137,144.92602529704868,107.42875649400514,150.81455733221924,189.6058358347487,144.92602529704868,156.33690898111337,82.45717391952172,97.3892628355686,111.99010866511551,97.15092550241533,111.0684172062353,158.99296849176935,88.02613073422961,162.41812072803555,95.20764335133805,159.43666946478186,80.97877346009295,180.63035118348495,130.83991175113573,95.63754421697513,75.92193744479167,95.63754421697513,105.2159114893803
4451,65.2875373655022,144.92602529704868,65.2875373655022,144.92602529704868,107.42875649400514,150.81455733221924,189.6058358347487,144.92602529704868,156.13276240798422,82.45717391952172,97.25230004657126,111.460450003868,96.74943208570386,109.51577311106257,159.2187514152683,88.92756339810084,161.65846555823464,94.04290913787163,159.23252289165265,80.97877346009295,180.63035118348498,130.83991175113573,95.63754421697513,75.92193744479167,95.63754421697513,105.2159114893803
4453,78.16141394692117,145.02414718282867,78.16141394692117,145.02414718282867,117.58711224355166,151.40206975852817,176.0186952255371,145.02414718282867,156.05246535384555,85.3140537210095,100.93545600447399,97.94503503024048,100.16994198573273,95.64849297401666,157.85435510093362,91.39713156092606,159.21284575544703,95.98331915068232,165.66767134782532,83.35781795210178,170.97998871930037,133.5414369017096,99.18138165747423,79.95843055565254,99.18138165747423,93.02655029802742
4454,78.95613083341314,138.94059026446914,78.95613083341314,138.94059026446914,118.29075420778138,146.59409735530855,176.01585961215085,138.94059026446914,155.94148032086622,91.26694933460213,107.25709082004798,104.91205504244392,105.55964490312154,99.08095059360511,158.55907058534567,98.86898345400165,162.00401635914915,108.87383244328504,164.51013249924836,89.13054439990826,170.5973345996593,126.98006550821275,105.21952936927909,85.11612416822659,105.21952936927909,97.81162214086172
4455,76.04724612997055,141.09927175162898,76.04724612997055,141.09927175162898,117.28156442708075,147.96780375622845,179.40253031439394,141.09927175162898,158.24169760212692,89.19670801303135,103.55189612188703,103.06008222926678,104.3073609057906,105.45089167494092,160.20991689599396,95.07909541999209,161.69816399965458,99.52699715954833,162.53518226405913,88.16593354326514,174.86529452907996,128.7239273726751,103.08097323410828,81.01656618158502,103.08097323410828,101.51976286867158
4456,80.08629153693211,145.26945189727866,80.08629153693211,145.26945189727866,118.61588744533549,150.17554618627827,175.55601776346504,145.26945189727866,158.69843919278938,95.68037097989192,104.6886262556356,100.10110299965896,105.60453198386469,103.25811410113496,158.43024152831157,94.74505457098758,160.23331238095233,101.03310990575554,168.50913332694176,95.85161728299445,168.5009319322728,127.20211233823078,103.89751622029226,78.46116222813794,103.89751622029226,97.10281411007436
4458,78.8597679646822,144.77884246837868,78.8597679646822,144.77884246837868,116.47688298411526,149.3061125398516,176.5078527043146,144.77884246837868,155.74206396063065,89.61579509128569,100.00239936356803,96.34299599093117,99.81019362357816,96.1507902509413,160.02802231916513,102.3327972123594,161.8658197999765,107.78578403735814,158.3455901741947,88.73833947474557,168.8120542799419,127.28812012930042,98.97825838659116,83.85197645910411,98.97825838659116,92.90867275659227
4459,84.25480128661425,151.89267918742814,84.25480128661425,151.89267918742814,117.78662299722896,145.51475661172864,171.66535047902272,151.89267918742814,156.32616504061502,105.28029068159387,111.02416496667169,126.05930724443564,111.02416496667169,126.05930724443564,154.1937142490216,97.32187598272662,155.76242388630118,103.1763800513771,160.30686051177642,104.21366654478196,165.68608241126452,140.6607783426488,110.11973629356942,115.04092568208284,110.11973629356942,123.24850084905252
4460,67.37798422351891,143.5032579532388,67.37798422351891,143.5032579532388,107.92682806792334,148.89996167113839,187.26818490962518,143.5032579532388,158.45861689096643,89.24245551305731,99.7406771074843,114.82254809200002,99.7406771074843,114.82254809200002,169.9339449620417,113.30098112790697,172.191372929251,118.03377728296226,162.8867853998504,87.13032747965518,179.58157212660853,130.71321166376745,97.6190833702613,79.01573561741924,97.6190833702613,105.9651150518159
4461,80.51686650500598,144.6807205825987,80.51686650500598,144.6807205825987,119.06156233697033,151.54925258719817,174.08831588239005,144.6807205825987,153.2857122847658,86.73163973970907,103.88649582853195,97.94146193554673,103.88649582853195,97.75146494917661,156.0562438447521,95.7936401472833,157.32894467847328,99.95645700180724,162.88348100028333,84.69157102183452,168.48547119437615,128.34097975476752,102.46339706759031,79.25526796067963,102.46339706759031,93.66457128550377
4462,78.34447772225955,143.69950172479878,78.34447772225955,143.69950172479878,119.78510188951395,146.88846301264854,176.5682371903955,143.69950172479878,159.09422616264072,90.6088625203183,104.19584660349389,98.9096686620423,104.07441699467641,98.5359467540591,160.5152842504623,95.73303244418517,163.70228367586304,107.22498111466828,165.5687894130707,88.31609942431629,171.16028052729538,129.40586809282325,103.86640352079301,81.23932453503971,103.86640352079301,97.89574710997755
4463,80.94470769542936,143.69950172479878,80.94470769542936,143.69950172479878,119.96023226027614,146.88846301264854,175.73271213762376,143.69950172479878,157.42492920677887,92.09391536519885,107.96113100803525,102.1072074941222,107.83625861990433,101.64117739715516,159.19142667754136,98.46369946328909,161.27104125901764,105.96254738721306,164.82443006441318,89.47361468405373,169.49098357143356,131.44781575453405,106.62743055012712,80.21072619556031,106.62743055012712,97.12976962313117
4464,76.73849554471724,139.82368723648906,76.73849554471724,139.82368723648906,121.28773824286998,144.4354158681487,178.28674169246753,139.82368723648906,157.34544544035163,91.32844908789605,110.87308083431903,105.56738527601301,110.80944446321206,105.32989110583247,161.8117705364516,103.59957643737431,163.94809338145757,109.46907521469316,161.2850735505129,85.70207705506402,172.74596025781022,128.84672454744944,109.3796416297483,86.74506787336128,109.3796416297483,99.99379428653978
4465,78.26691317178246,144.7297815254887,78.26691317178246,144.7297815254887,118.07772167245162,151.1077041011882,176.50930465443707,144.7297815254887,156.09097550432494,85.74332841280372,101.71901583300806,99.22451768742027,101.58588890583792,98.80229301715286,157.95811872653945,92.04669829287457,159.6778125985773,97.85228750905124,165.70618149830472,83.78709264389597,170.36189157997453,132.55193314093438,99.67199108637419,79.66322918431831,99.67199108637419,92.73218464068746
4466,81.41917038272571,146.83940206975853,81.41917038272571,146.83940206975853,119.24871805075296,152.4323495592181,174.19697408754865,146.83940206975853,157.97764735367716,94.6404404986553,105.57193487801344,97.57776837789064,105.77868578257389,99.08701870656408,158.23691910147812,95.68032268133986,161.11182843501092,107.21095422191763,165.78439645951931,95.46096289333585,169.3840871043997,136.01295078093713,105.49264405458509,79.26970022118603,105.49264405458509,97.25975025507987
4467,79.99345753312257,154.8853967037179,79.99345753312257,154.8853967037179,116.06846956105653,161.75392870831735,174.45099160015195,154.8853967037179,155.16648594046757,100.54344845744441,91.99397110417463,113.9025107346533,93.35251981033146,116.39318336260749,153.29933630636796,94.43627718764799,157.30613452921972,107.54192364660024,164.76425465598516,98.50337973956985,168.299123433317,139.9413609359927,91.76754631981515,96.69422712333338,91.99397110417463,110.27971418490174
4468,88.17446205231455,150.61709467228823,88.17446205231455,150.61709467228823,124.31029319102545,157.4856266768877,175.33367379662144,159.84055193560752,162.13248148478212,103.78407950158527,100.2535655126316,108.65810370487108,100.67739370422167,110.9891587586165,162.97225312585496,108.54666114223228,164.08651850411655,114.86597412419651,167.99739162762967,103.2709663514879,170.1852171249935,138.96181940356124,99.40590912945146,92.97646061603842,100.2535655126316,105.47939226794556
4469,80.58529352866178,146.54503641241854,80.58529352866178,146.54503641241854,119.90188564198263,152.1379839018781,173.9081715752904,146.54503641241854,156.42720983108705,92.87229564454833,104.50466713173435,102.79008469948087,102.94893551527436,96.76162468569834,163.03756393112434,113.21687363313208,164.95553357435975,119.1197772289195,166.22595114565854,92.35876537248265,169.4564621189396,131.37665315193348,99.6280315085005,79.09492609777645,99.6280315085005,85.82519502261258
4470,68.20380915023588,146.74128018397855,68.20380915023588,146.74128018397855,110.5435580173232,142.71828286699886,185.21431309589735,146.74128018397855,155.57210074789685,82.58973740247924,97.34642201504978,100.86231491610806,98.75216285571173,105.19551914453139,161.94962396920107,97.2570366528219,166.43625938770182,107.5755916822271,164.19521998290884,77.90776566516764,178.58519387268865,131.67075902261047,96.3807643634002,77.36670719700786,96.3807643634002,97.79964012727402
4471,79.23617395069176,143.4541970103488,79.23617395069176,143.4541970103488,117.53518611349755,150.02836335760827,175.485971855161,143.4541970103488,156.4370093075081,90.07849983781307,105.83167704012132,112.79549206003416,103.69622239793114,105.59656627878647,157.19004926452197,92.63711011852882,158.95909038709527,98.6477962196671,166.2202789345718,89.32571826631192,171.76636178266546,132.00335540239996,100.02779605663747,80.56231143659394,100.02779605663747,93.81860528799169
4472,77.47591228320327,148.6055960137984,77.47591228320327,148.6055960137984,116.43423027148589,155.67037178995784,176.5927584431992,148.6055960137984,158.38831896008907,89.72277588761688,103.25601657767291,112.5663770226061,101.15257072554898,105.9876108175761,159.1179577793053,92.26732884453861,161.79923329243255,101.61804779693546,168.98342110109564,87.6632966581023,170.94724213385507,132.75252905674952,100.16809854135377,75.59840935933829,100.16809854135377,102.46625222784726
4473,76.61832944501928,147.57531621310847,76.61832944501928,147.57531621310847,117.146991897573,155.91567650440783,178.86565805318816,147.57531621310847,155.45353336180904,88.14570095275924,105.12028778416635,114.62624380686043,102.91782379214911,106.29267012971209,158.12907584499118,96.78898219161044,162.27056140742948,110.16796035689916,166.04138202974053,86.04925046201399,171.62485724217618,131.60613388124594,102.13643018255605,75.42501124609336,102.13643018255605,103.5676267692923
4474,77.75946192599771,149.14526638558834,77.75946192599771,149.14526638558834,116.97622190792094,155.9156765044078,176.7324503479363,149.14526638558834,157.22393175672806,89.80358219674835,105.28631654142343,115.14813168215102,102.99405672859439,107.15407170185492,159.01676514197197,96.0559352398481,163.19892001325047,110.6408425443245,167.8533630809227,87.92932666470516,172.0080191670965,133.53984078575502,101.55996933574137,75.4274379252282,101.55996933574137,102.15281461428918
4475,68.3227045610282,146.88846301264851,68.3227045610282,146.88846301264851,108.87099858308103,151.79455730164813,185.29813541711707,146.88846301264851,155.3395336424805,84.49510115328587,98.36412770330668,113.90800486758991,95.65140601139171,104.12624645485582,160.67825090572495,96.48605645201025,166.81149603158025,110.26155054804998,159.37327977971418,82.6991616637369,178.0849398052582,132.90734179332645,96.5466898786978,76.31055931334747,96.5466898786978,107.35453578763452
4476,72.47773322610335,144.8279034112687,72.47773322610335,144.8279034112687,115.9090398782148,152.1870448447681,181.1012207904417,144.8279034112687,157.61441738875396,86.0201712357132,101.88159931388111,106.39147715273569,101.88159931388111,106.39147715273569,159.97525402954108,92.87653868830273,162.0886459632061,99.01427453084514,166.1963508892402,81.26312781742796,174.71862707380114,131.95170061466013,100.7043664796786,84.95998537108423,100.7043664796786,102.45479904596986
4477,76.4838774108578,149.29244921425834,76.4838774108578,149.29244921425834,115.68376027935135,156.1609812188578,177.16693390909452,149.29244921425834,156.76968543105306,89.95076502541835,100.51199413369258,106.53637019430084,99.92456664562451,104.61498145678382,157.59947388788248,92.66488077222674,161.69713880465002,106.06773879490643,168.3279786757875,87.70406041140248,172.1697764835202,132.86568542496008,98.18404183952667,76.08860121453066,98.18404183952667,98.92198133722208
4478,78.35116967307732,142.2767343809889,78.35116967307732,142.2767343809889,118.3058174862562,149.14526638558837,176.68833952535164,142.2767343809889,158.52588533201197,93.8339319453797,106.89111529405639,109.41824435683537,105.2012500928142,103.40983475241872,159.94122745654994,98.4633074394757,164.0664194651825,111.95620252266136,168.28432171431467,92.80827895202901,170.91823014112123,127.06794756980926,104.401439508436,79.58488727720615,104.401439508436,100.6549377931147
4479,74.61351373808255,141.49175929474896,74.61351373808255,141.49175929474896,113.04965227293454,143.15983135300883,179.48798113456738,141.49175929474896,156.14409507701956,85.28234969323515,105.14258604561402,116.88891867044418,105.14258604561402,116.88891867044418,161.63681999487466,100.37348737631764,163.24881346917502,104.80240304726611,160.7543156772724,83.60436662134222,173.92279012669968,127.8434681454996,103.72603179270008,103.8858553296046,103.72603179270008,112.6636428914816
4480,75.71526996245959,142.42391720965887,75.71526996245959,142.42391720965887,117.14330325780915,147.91874281333844,178.79328409337833,142.42391720965887,147.9176156953142,89.61635051674659,107.88457835106679,117.63481820829583,107.4117983314387,116.08842444312832,148.37484709320185,90.47627770754121,150.58459599633244,94.63221095142896,156.1468094628124,84.27224959823963,171.72902758593645,131.0942938100886,106.24183931168888,79.19021501489232,106.24183931168888,112.26166091986046
4481,71.82103478729528,144.33729398236872,71.82103478729528,144.33729398236872,115.04515475729758,144.8279034112687,183.23986537439225,144.33729398236872,158.88486090012447,79.95911270175557,105.27264164048415,115.62094041084072,104.81742064688646,114.26042827255039,164.13593805984988,96.12026642867932,164.70692859783026,97.87759460730435,165.65898630690367,77.0836670647322,175.8480007296194,130.64415701157165,103.91455983426422,98.45757585775306,103.91455983426422,111.5620617384165
4482,71.82103478729528,144.33729398236872,71.82103478729528,144.33729398236872,115.04515475729758,144.8279034112687,183.23986537439225,144.33729398236872,158.6804857214559,79.95911270175557,105.62674428423469,116.67924165748545,104.92117686672964,114.57052292658676,162.17236067251798,90.70599875251399,163.5259778483283,94.87200405014308,165.45461112823506,77.0836670647322,175.8480007296194,130.64415701157165,103.91455983426422,98.45757585775306,103.91455983426422,111.5620617384165
4483,75.3003669385425,141.49175929474896,75.3003669385425,141.49175929474896,113.14722254472028,143.15983135300883,179.76217080075708,141.49175929474896,155.93303438608154,85.28234969323515,105.39496356288004,117.80333476308948,104.843615636251,115.99995695357906,159.22190133833675,94.31843738014686,161.0269349087812,99.27772635630055,160.54325498633435,83.60436662134222,173.53214665748203,130.53720981969354,103.96704237956635,103.8858553296046,103.96704237956635,113.13281502165893
4486,74.74439637412088,144.6807205825987,74.74439637412088,144.6807205825987,116.9459428962275,149.39057110003833,180.95084899051648,144.6807205825987,157.26288489719883,87.73134117934771,104.57502368058569,110.20116434525626,104.38131830846578,110.00745897313637,158.07329993389513,90.08495734435309,159.69188472442852,94.78566889946077,165.84481839768506,82.97429776106245,173.72784152739044,130.92763916208568,103.16672490376493,78.13586132782847,103.16672490376493,105.68847493451436
4487,76.677722546435,141.27098505174396,76.677722546435,141.27098505174396,121.07265358932024,145.68646991184363,179.9654094344716,141.27098505174396,153.77888737595111,83.6666665009561,101.49189053754364,100.15036380933539,116.38039133220883,135.24468711104615,158.05238187342982,96.07779570622152,161.20028480892466,105.21996965335326,159.65185932382036,83.25598829600793,170.79431685556847,132.94051436901464,99.9860522511486,84.85404673421138,99.9860522511486,96.00955026212972
4488,76.5513667975424,141.56535070908393,76.5513667975424,141.56535070908393,120.40882575080121,145.98083556918357,179.3015815959526,141.56535070908393,153.71505436225516,83.11341186098744,100.91499748165401,100.05625412235119,115.29607299422689,133.93594489173606,157.00013154329443,92.65396874416626,161.00540637597348,104.28613148131402,159.58802631012443,82.70273365603927,171.00114603379592,133.01140843863078,99.3222244126296,85.14914432745326,99.3222244126296,96.30391591946969
4489,76.32409872401797,141.56535070908393,76.32409872401797,141.56535070908393,120.71617906918013,145.98083556918357,179.60893491433154,141.56535070908393,153.84420054999964,83.11341186098744,101.1817115656883,99.96051408597519,115.61107554809232,133.95396536125372,157.18640482482354,92.81987787134568,161.1572924748361,104.35217297854076,159.7171724978689,82.70273365603927,170.9520850909059,133.01140843863078,99.62957773100848,85.14914432745326,99.62957773100848,96.30391591946969
4490,78.74811183633938,141.9823687236489,78.74811183633938,141.9823687236489,117.68785593605043,148.85090072824838,176.0703779751459,141.9823687236489,156.1827732587172,88.06097207107989,102.7917509994521,96.90054529281251,102.7917509994521,97.07733675724717,157.98028889447176,93.94038079505387,161.51580380261038,105.50452899002885,165.78054197423478,86.02090335320537,172.44758798670523,133.67316989522024,101.53865521526372,83.14933662840676,101.53865521526372,92.53194487809078
4491,76.77235358982531,147.3790724415485,76.77235358982531,147.3790724415485,117.9684176275407,154.24760444614796,178.88248431975993,147.3790724415485,154.56401618265218,83.36301676620138,100.47450078607724,99.7721955943758,100.47450078607724,99.569613139707,156.72109148860972,90.20438559488235,159.68829009951963,99.61513728682358,166.72948192466097,79.52726015159723,172.3912721935083,131.57764097738053,99.38270153877801,75.60678130576224,99.38270153877801,95.30124390082986
4492,79.42381846583947,143.01264852433883,79.42381846583947,143.01264852433883,117.98222159339039,149.88118052893827,174.99103723156594,143.01264852433883,156.46093479401924,91.77832537595904,103.14551660787382,101.35250517738464,103.17754568515258,101.45726756866954,157.07128538595248,93.77469220777746,161.35250538221462,107.77793184285801,166.05870350953683,89.73825665808454,171.31146324282494,131.13222576529424,98.61491025121722,80.58478528295534,98.61491025121722,86.53355951239357
4493,80.80001118672108,145.17133001149867,80.80001118672108,145.17133001149867,116.87718062663457,147.62437715599847,175.141956402794,145.17133001149867,155.37815168835226,92.4072956065946,104.55438478534789,104.64968095059255,104.17753386018188,103.33544559099383,157.04626471183843,97.86344745739183,159.16485745557088,104.79305208073058,163.22312069461947,92.13334325225682,168.9886623299,130.25570191117242,101.34463000873505,79.38348813113403,101.34463000873505,93.45593578144562
4494,64.75693860325856,146.9865848984285,64.75693860325856,146.9865848984285,107.06989672345719,151.40206975852817,190.80617985324017,146.58258092006318,156.4658416921875,87.59800007872565,98.49127079676325,114.26226265083713,98.49127079676325,114.26226265083713,158.88986556237944,92.6480498082922,161.9198954001194,98.91011147295475,159.96293130801305,85.8161439202998,181.1100843724724,132.8464456556421,97.35794319287346,76.98210927095253,97.35794319287346,109.3349773486359
4495,81.17352694548345,146.34879264085856,81.17352694548345,146.34879264085856,116.87718062663457,148.80183978535837,175.18120515710604,146.34879264085856,154.48298183858117,90.98488139346705,102.5554512893036,98.43037290604728,102.5554512893036,98.23946286726317,156.20117218763812,98.23946286726317,158.11027257547926,104.15767406957056,164.28919309641515,90.64244095054485,167.08304439833233,127.63960884001592,100.66847858013067,78.20632366467821,100.66847858013067,92.275378152467
4496,81.17352694548345,146.34879264085856,81.17352694548345,146.34879264085856,116.87718062663457,148.80183978535837,175.18120515710604,146.34879264085856,154.6738918773653,90.98488139346705,102.72341884095015,99.44180649927902,102.4262448747755,98.40543771730815,157.00595356584648,98.61271147370232,159.07905611086267,105.39352436145461,164.48010313519927,90.64244095054485,167.08304439833233,127.63960884001592,100.66847858013067,78.20632366467821,100.66847858013067,92.275378152467
4498,75.97556117212122,141.001149865849,75.97556117212122,141.001149865849,120.36071370000664,145.41663472594865,179.25346954515805,141.001149865849,153.43048562366016,82.32317679650131,101.24686678931477,100.3872332614022,116.0571304687218,134.68198353530386,156.31924737476652,91.1700096592645,160.11074717309359,102.36396144480159,159.30345757152944,81.91249859155315,171.30469895863067,133.41815026919483,99.27411236183501,84.58672224811366,99.27411236183501,95.73971507623475
4499,76.41124549011388,140.755845151399,76.41124549011388,140.755845151399,120.61963251040345,145.17133001149867,179.51238835555486,140.755845151399,153.63603477464233,82.74745692139277,101.24820138860004,99.53509817380626,115.68888179419218,133.55520927142518,156.8760838723109,92.15724275504553,160.84192952041204,103.67489482544423,159.50900672251157,82.33677871644461,171.05651049696618,133.39255128938584,99.53303117223182,84.34069167573321,99.53303117223182,95.49441036178476
4500,70.3594569733546,143.55231889612878,70.3594569733546,143.55231889612878,110.94956178289888,145.02414718282867,184.54097611789314,143.55231889612878,155.7903738156458,89.18718999648893,100.8569683072989,112.10767988100608,100.8569683072989,112.10767988100608,159.38945900412372,97.14306251838744,162.41131625601685,103.38584688016002,159.47855029584807,87.84480353897462,179.08971477263432,134.4598931568162,99.47433657645647,79.48401236553991,99.47433657645647,107.49037676864131
4501,71.29335747961606,141.09927175162898,71.29335747961606,141.09927175162898,111.60773368869015,147.47719432732848,183.61938566262654,141.09927175162898,156.58986291356217,85.7313647155587,103.65365449731931,116.78228555335487,103.65365449731931,116.78228555335487,158.83450779340285,92.09119187510731,161.07915267324353,97.70280407470902,161.1059465180816,83.81440095754311,178.47515049200885,133.05596093219987,99.20379161844136,81.41653905065827,102.71838579738568,112.48004953366022
4503,77.694079421621,146.54503641241854,77.694079421621,146.54503641241854,118.84502144852326,153.90417784591796,180.18101224959645,146.54503641241854,157.44494452593796,88.94718939263409,102.86796360858972,102.84317346384083,102.86796360858972,102.84317346384083,159.86163740788695,97.60700555295134,162.8825035103232,106.87099493375582,170.08277056307463,87.21602256602861,171.13953752364893,126.60732013633931,96.19482329231154,75.29063658342928,96.19482329231154,82.44273474241962
4504,76.08764243705816,147.86968187044846,76.08764243705816,147.86968187044846,117.28156442708075,154.73821387504793,178.70586492535594,147.86968187044846,154.46725587788467,82.92657359090653,101.32915609355464,103.7548072672073,100.85145648120618,102.22809399209736,157.11384022783466,91.47707687536032,162.20025715287983,107.45252024134928,166.63272161989346,79.09081697630238,170.14317856604995,126.08625683624474,99.54571332566873,76.03459912106659,99.54571332566873,98.05497900956124
4505,80.26900106592925,141.19739363740896,80.26900106592925,141.19739363740896,120.16450850323432,150.71521655806822,177.70318232462182,141.19739363740896,156.99649663056846,91.87257506014092,109.61638416208156,114.85546543664574,107.77106372076214,104.46225094908257,158.94120273934965,98.41385924422306,160.5323259192615,103.54081171282797,167.75663159336068,91.02573407290592,171.6701881786446,131.65065455793774,106.50410080820737,80.71351500771885,106.50410080820737,99.73388098812273
4506,80.36712295170925,141.19739363740896,80.36712295170925,141.19739363740896,119.3068670514203,148.06592564200844,177.68938909051576,141.19739363740896,155.50349533643657,88.86712016475182,106.88584261690711,104.77835196387056,106.89627319504241,104.78504137063294,158.4827045917428,98.61167455848238,160.27140529856695,104.46225094908257,165.10126405195416,86.8270514468773,170.0003954200781,130.58990577132982,105.37273841074149,80.477945335496,105.37273841074149,99.47184415816787
4507,65.97545631754659,144.38635492525873,65.97545631754659,144.38635492525873,109.56481325101338,147.5753162131085,188.37631190950324,144.38635492525873,156.32737217629517,81.95776847097991,100.68016572024472,110.28000258122782,101.47797513180099,113.47124022745294,159.3191574696312,88.93860082209736,161.51313335141094,94.12436199721316,159.43987419693457,80.50638494273284,181.657820993207,133.61592786924896,100.02061164504883,77.55134129934756,100.02061164504883,106.23483721756891
4508,76.71093663702278,139.97087006515906,76.71093663702278,139.97087006515906,114.35950688610755,141.9333077807589,178.75690052351652,139.97087006515906,154.78437849904958,86.58880625303829,106.27103711930465,116.67055556736041,106.27103711930465,116.67055556736041,157.36816013709296,93.49944415776245,159.06967067391014,98.05034081167668,159.37978057738593,84.87065581987568,173.56373645249926,131.9722546405416,104.9845674300036,99.92467387412997,104.9845674300036,111.96652737608039
4509,79.75709288627372,147.96780375622845,79.75709288627372,147.96780375622845,115.27760212034137,151.40206975852817,175.26932308622867,147.96780375622845,156.78801321498412,92.52138295407187,101.34159241282754,102.22450659444925,101.14356948139127,102.02648366301298,158.96626546078315,100.24427728008652,161.14451770658215,107.37310281179236,165.42600505895,90.68532110798479,170.05554962121448,135.49235907574322,99.99657983388266,76.8127570781215,99.99657983388266,98.11081192007728
4510,80.9958544022058,142.52203909543886,80.9958544022058,142.52203909543886,116.15664911591249,149.39057110003833,174.33311519486995,142.52203909543886,156.92442813481625,96.3836234780153,105.15494604440002,110.91540792444792,102.85410210678333,102.99907652052866,158.93430041174108,102.95761947781361,161.10167238815214,110.04677378208683,166.52219685033384,94.34355476014076,171.45621258124882,134.71120495548132,101.33000058947592,81.80628123279669,101.33000058947592,97.68390287519091
4511,77.86920304272462,144.14105021080874,77.86920304272462,144.14105021080874,118.11847597709301,150.91146032962823,177.46259249683237,144.14105021080874,157.32485482540858,90.23142358756928,108.11118870941993,117.092317689044,103.60306662245915,101.8774056455513,159.578915868889,97.36928355859052,162.0035155896942,105.53463339943187,168.01322156199836,88.72927160480367,174.23031265151155,134.93696761659714,102.71576538277654,79.2702615411857,102.71576538277654,98.91278080866905
4512,63.575492792141965,145.71100038328862,63.575492792141965,145.71100038328862,106.52473245961545,149.14526638558834,193.07351083263316,145.08540609323794,155.53785342959225,79.39800563791633,102.15380734526735,121.93841736136271,101.94527591525048,120.89576021127824,158.04023058979496,86.07101139845693,161.3767334700653,92.74401715899755,159.94742176712745,77.2473154581922,182.4384079017716,129.6540802719878,100.05003153073888,80.21244666513613,100.05003153073888,112.42541272018875
4513,78.32431560375153,143.94480643924877,78.32431560375153,143.94480643924877,116.76541763686497,150.71521655806825,176.5903313969263,143.94480643924877,156.42394392682786,89.89063018608512,110.44903956915485,116.24444565470937,105.83231277173162,101.24008356308389,158.53994370898022,97.58517484845713,160.0788526414546,103.35608334523619,167.0987951005617,88.29526298891766,170.46648793565686,128.36335349794535,101.3627070425485,79.07745691879038,104.6781310723758,97.58517484845716
4515,72.33317161948821,144.19011115369872,72.33317161948821,144.19011115369872,113.04488249603574,148.11498658489842,182.26987291382034,144.19011115369872,150.08581376461788,83.67419931544117,103.96462764444975,118.4132970126921,105.12043035538628,121.89477521328806,152.70879446348974,90.04429529841563,154.76970786974618,94.54083363933881,156.00394122920665,80.18815582588357,173.13057276184912,129.57636154569843,101.85705955570944,80.88396547272936,101.85705955570944,111.51940095501494
4516,78.28807798144452,141.39363740896894,78.28807798144452,141.39363740896894,117.76261324477876,148.75277884246836,176.81236410717815,141.39363740896894,155.45502409409846,89.70461412210813,108.16506661888533,109.13382145688558,107.43188898361072,105.65122768933114,156.92137936464766,95.20344638666776,158.75432345283423,100.70227865122746,165.99258467688776,87.36849318362712,171.03504884368417,127.46326233875114,102.90516143397255,82.16866950667577,106.3321225306988,101.80204510413938
4517,78.19648272624427,142.0804906094289,78.19648272624427,142.0804906094289,117.86073513055874,149.4396320429283,176.91048599295812,142.0804906094289,155.18165013620586,90.15606856242906,107.58426325978931,109.627726830054,106.86309073135875,104.3992259989325,157.201295631537,96.19215268439669,159.18387643100095,102.11746210717745,165.71921071899519,87.81994762394805,170.5065663653551,127.4767469087102,103.00328331975254,82.85324173683532,106.14191820292821,101.33424275310264
